id,title,content,category,created_at,updated_at,tags,linked_to,importance_level,original_format,conversion_metadata

| **Resolução CFP nº 01/1999** | Proíbe a patologização da homossexualidade e práticas de ""cura"" ou reorientação sexual. É validada judicialmente. [[16,17,22]] |

| **Regulamentação da Telepsicologia** | Sim. A CFP emitiu a Resolução nº 11/2018, e a Lei nº 14.510/2022 (Telehealth Law) fornece o marco legal. [[56,90]] |

| **Proteção de Dados (LGPD)** | Sim. A LGPD se aplica a todos os dados de saúde, incluindo informações sobre a vida sexual, exigindo consentimento e segurança. [[56,90]] |

  

## Panorama do Mercado: Análise da Demanda Clínica e Potencial Econômico

  

O mercado de saúde sexual no Brasil é vasto, dinâmico e, crucialmente, subatendido, criando uma oportunidade significativa para a entrada de profissionais especializados. As evidências indicam uma alta prevalência de disfunções sexuais em toda a população, afetando tanto homens quanto mulheres, mas cuja gravidade e impacto relacional são frequentemente minimizados pela sociedade. Uma pesquisa de grande escala realizada em 2001 e 2002 com brasileiros de 40 a 80 anos revelou que, embora a maioria dos homens (92.6%) reportasse atividade sexual recorrente, eles enfrentavam desafios significativos, com as dificuldades mais comuns sendo a ejaculação precoce (30.3%), a incapacidade de alcançar o orgasmo (14.0%), a disfunção erétil (13.1%) e a falta de interesse sexual (11.2%) [[8,10]]. No gênero feminino, dos 58.3% que relataram atividade sexual, as queixas mais prevalentes eram dificuldades de lubrificação (23.4%), falta de interesse sexual (22.7%) e incapacidade de atingir o orgasmo (22.0%) [[8,10]]. Outras pesquisas corroboram esses achados, com estudos recentes mostrando que a prevalência geral de disfunção sexual feminina (DSF) pode chegar a 67,8% em certos contextos populacionais [[76]], e que globalmente, entre 30% e 50% das mulheres sexualmente ativas sofrem com algum tipo de disfunção [[7]]. Essa alta prevalência se traduz em consequências severas para os relacionamentos: estima-se que problemas sexuais contribuam para 68% dos divórcios no Brasil, aumentem os conflitos entre parceiros em cinco vezes e reduzam a intimidade emocional em 60% [[25]].

  

Apesar dessa demanda latente e massiva, o mercado de tratamento específico para disfunções sexuais apresenta características distintas. O mercado brasileiro de tratamento de DSF foi avaliado em aproximadamente USD 120 milhões em 2024, com uma taxa de crescimento anual composta (CAGR) projetada de 8,5% [[3]]. Em escala global, o mercado de tratamento para a Hipoatividade do Desejo Sexual Femenino (HSDD), um dos segmentos dominantes, foi avaliado em USD 486,57 milhões em 2024 e projetado para crescer para USD 947,60 milhões até 2030, com um CAGR de 11,5% [[7]]. Estes números demonstram uma forte tendência de crescimento, impulsionada pela crescente conscientização, melhora nos critérios diagnósticos e disponibilidade de tratamentos farmacêuticos. O segmento de HSDD domina o mercado com cerca de 45% da fatia, seguido de perto por terapias hormonais, que detêm aproximadamente 35% do mercado [[7]]. Isso sugere uma forte demanda por intervenções biomédicas, o que abre espaço para a psicoterapia sexual, que se posiciona como uma abordagem complementar ou alternativa, focada nas causas psicológicas e comportamentais das disfunções.

  

Um aspecto crítico deste panorama é a desigualdade geográfica. O mercado de tratamento de DSF está altamente concentrado em grandes centros metropolitanos como São Paulo, Rio de Janeiro e Brasília, onde a infraestrutura de saúde é avançada e a consciência do paciente é maior [[3]]. Em contraste, regiões rurais e menos desenvolvidas apresentam baixa penetração devido a barreiras como acesso limitado a especialistas, estigma social persistente e falta de educação sexual [[3]]. Esta disparidade representa uma oportunidade estratégica para clínicas especializadas expandirem seus serviços para além dos grandes centros. A análise econômica do mercado revela um cenário de crescimento, mas também de suboferta. A razão mais preocupante é a lacuna crítica entre a necessidade e a capacidade de resposta do sistema de saúde. Cerca de 70% dos brasileiros enfrentarão algum tipo de dificuldade sexual em suas vidas, mas apenas 0.2% dos profissionais de saúde mental estão formalmente especializados em clínica sexológica [[25]]. Isso resulta em uma alarmante proporção de 85.000 pessoas em busca de ajuda por cada especialista qualificado disponível [[25]]. Além disso, uma grande parcela da população evita procurar ajuda devido a barreiras culturais profundas, como a crença de que os problemas sexuais são ""normais"" com a idade (81.7% dos homens, 85.6% das mulheres), vergonha (52.4% dos homens, 60.8% das mulheres) e a percepção de que os médicos não podem ajudar (57.9% dos homens, 58.8% das mulheres) [[8,10]]. Portanto, a principal oportunidade para um novo profissional não reside em criar uma nova demanda, mas em superar essas barreiras existentes para capturar a demanda já presente, posicionando-se como uma solução acessível, confidencial e sem julgamentos para problemas que muitas pessoas sentem que não podem discutir.

  

| Indicador de Mercado | Valor/Dado |

| :--- | :--- |

| **Prevalência Masculina** | 13.1% (Disfunção Erétil), 30.3% (Ejaculação Precoce) [[8,10]] |

| **Prevalência Feminina** | 23.4% (Dificuldade de Lubrificação), 22.7% (Falta de Interesse) [[8,10]] |

| **Mercado Brasileiro (DSF)** | USD 120 milhões (2024), CAGR de 8.5% [[3]] |

| **Mercado Global (HSDD)** | USD 486.57 milhões (2024), Projeto para USD 947.60 milhões (2030) [[7]] |

| **Dominante (Global)** | HSDD (~45% do mercado) e Terapias Hormonais (~35%) [[7]] |

| **Taxa de Especialização** | 0.2% dos profissionais de saúde mental são especializados em clínica sexológica. [[25]] |

| **Barreira Cultural** | 85.6% das mulheres acreditam que os problemas sexuais são ""normais"" com a idade. [[10]] |

  

## Desafios Estruturais e Culturais: Barreiras Profissionais e Sociais

  

Para o profissional que pretende ingressar na psicoterapia sexual no Brasil, a jornada será marcada por desafios que vão muito além da formação técnica, atravessando dimensões institucionais, socioculturais e financeiras. Um dos obstáculos mais fundamentais reside no próprio sistema educacional. Muitos profissionais de saúde, incluindo psicólogos e enfermeiros, relatam um desconforto e uma insegurança significativos ao lidar com questões de sexualidade em seus pacientes [[11]]. Uma revisão sistemática de artigos científicos revelou que a educação superior em saúde no Brasil inadequadamente aborda a sexualidade, frequentemente tratando-a de forma informal ou sob frameworks de neutralidade que a desvalorizam [[11]]. Os currículos universitários tendem a dar atenção desproporcional a temas como contracepção e STIs, enquanto negligenciam áreas cruciais como a sexualidade na adolescência, a sexualidade de pessoas com deficiência, a masculinidade envelhecida e as diferenças culturais nas crenças sexuais [[11]]. Este vácuo formativo cria uma força-tarefa para os novos especialistas, que precisam buscar formação continuada para preencher essas lacunas e desenvolver a competência necessária para abordar a complexidade da sexualidade humana.

  

Adicionalmente, o tabu cultural em torno da sexualidade funciona como uma barreira primária e poderosa. Pesquisas consistentes mostram que a maioria das pessoas acredita que problemas sexuais são um componente normal do envelhecimento, o que leva à inação e à aceitação passiva do sofrimento [[8,10]]. A vergonha e o medo de ser julgado são barreiras citadas por mais da metade dos homens (52.4%) e mulheres (60.8%) que enfrentam dificuldades sexuais [[8,10]]. A cultura machista, por exemplo, pode desencorajar homens a buscarem ajuda por medo de parecer fracos ou impotentes, enquanto as mulheres podem sentir-se culpadas ou envergonhadas por expressarem seus desejos [[25]]. O impacto de religiões conservadoras, que podem promover a culpa sexual e a internalização de traumas, representa outro desafio significativo [[51,52]]. A experiência de um paciente ex-jehovista, por exemplo, ilustra como uma doutrina rígida pode levar ao isolamento social, ansiedade, depressão e um desenvolvimento psicossocial estagnado, com consequências duradouras mesmo após a desidentificação [[54]]. Superar esses tabus requer que o terapeuta não apenas seja tecnicamente competente, mas também habilidoso em criar um espaço terapêutico seguro, acolhedor e sem julgamentos, onde o cliente se sinta livre para explorar suas questões de forma íntima.

  

Do ponto de vista clínico, a natureza biopsicossocial da sexualidade apresenta um desafio de complexidade multidisciplinar [[25]]. Muitas disfunções sexuais têm causas mistas, envolvendo fatores biológicos (como diabetes ou hipertensão), psicológicos (como ansiedade de performance ou trauma) e socioculturais (como expectativas de pornografia ou pressão familiar) [[25]]. Isso exige que o profissional esteja preparado para uma abordagem colaborativa. Por exemplo, a disfunção erétil de natureza psicogênica mostra taxas de sucesso superiores (89%) quando tratada com uma combinação de terapia sexual e técnicas cognitivo-comportamentais [[25]]. Da mesma forma, o vaginismo pode se beneficiar enormemente do trabalho conjunto com fisioterapeutas uroginecológicos, que podem realizar técnicas de desensibilização e fortalecimento do assoalho pélvico [[75,78]]. O profissional deve, portanto, estar apto a fazer referências precisas e trabalhar em equipe com médicos, fisioterapeutas e outros especialistas relevantes, reconhecendo os limites de sua própria competência e buscando soluções integradas para os casos mais complexos. Finalmente, o desafio financeiro e de acesso ao cuidado é real. O custo do atendimento privado pode ser proibitivo para muitos. Em São Paulo, por exemplo, o preço por sessão de terapia varia de R$ 150 a mais de R$ 460, dependendo da especialidade e da localização geográfica [[67]]. Embora existam alternativas mais acessíveis, como clínicas universitárias (com sessões em torno de R$ 50-R$ 200) e Centros de Atenção Psicossocial (CAPS) do SUS, estes frequentemente implicam longos períodos de espera, que podem variar de duas a oito semanas [[67]]. Considerando que apenas cerca de 25% da população brasileira possui seguro-saúde privado, a consulta particular permanece como um serviço de alto custo, o que reforça a importância de modelos de negócio inovadores, como a teleterapia, para ampliar o alcance e a acessibilidade do cuidado especializado [[70]].

  

## Formação e Especialização: Caminhos para a Competência Clínica

  

A formação para uma carreira na psicoterapia sexual no Brasil é multifacetada, refletindo a natureza não regulamentada da profissão. Não existe um único caminho oficial, mas sim uma paisagem de cursos livres, programas de pós-graduação (lato sensu e stricto sensu), certificações internacionais e treinamentos focados em abordagens teóricas específicas. Esta variedade oferece flexibilidade, mas também exige que o profissional busque ativamente programas de alta qualidade que ofereçam conteúdo robusto, supervisão clínica e uma base teórica sólida. A ausência de um curso de graduação em sexologia no Brasil significa que a especialização ocorre predominantemente em nível de pós-graduação [[12]]. Várias instituições oferecem programas estruturados nessa área. Por exemplo, a Universidade ISEP oferece uma especialização em Terapia Sexual e de Casais [[50]], a Vivendo Melhor desenvolveu um programa pioneiro de pós-graduação em Terapia Sexual na Saúde e Educação [[49]], e o Instituto GAIO oferece cursos completos de sexologia humana e terapia sexual [[30,48]]. Outras organizações, como a CESDE, oferecem cursos focados em terapia cognitivo-comportamental para a sexualidade [[26]], enquanto a FATEB apresenta um programa de 520 horas de formação em sexologia clínica [[28]].

  

Além dos programas de ensino formal, surgiram modelos de treinamento baseados em abordagens terapêuticas específicas, que atraem profissionais interessados em uma metodologia particular. A Terapia Cognitiva Sexual (TCS), desenvolvida pela Dra. Aline Sardinha, é um exemplo notável. Este modelo oferece uma abordagem estruturada e baseada em evidências, com 15 módulos que cobrem desde a modelagem biopsicossocial até a intervenção em disfunções específicas, incluindo modelos de tratamento para disfunções de gênero [[24]]. O TCS Training Program, que já capacitou quase 2.000 profissionais, destaca a importância de uma formação que combine conteúdo teórico com suporte prático e uma comunidade de aprendizado [[24]]. Outra abordagem emergente é a somática, exemplificada pelo Instituto Latino Americano de Sexologia Somatica (ILASS), que oferece certificação em Sexologia Corporal (Sexoterapia Corporal) e Educadora Somaética Sexológica, com reconhecimento internacional [[13]]. Modelos que integram mindfulness sexual também ganham relevância, com treinamentos que visam reduzir a ansiedade e melhorar a conexão corporal durante a intimidade [[25,29]]. Essa diversidade de abordagens permite que os profissionais escolham um caminho que se alinhe com sua filosofia clínica e às necessidades de seus clientes.

  

A nível internacional, a certificação da American Association of Sexuality Educators, Counselors, and Therapists (AASECT) é amplamente reconhecida e serve como um padrão de excelência global [[15]]. Organizações como a Sexual Health Alliance (SHA) oferecem programas de certificação e educação contínua que se alinham com os critérios da AASECT, proporcionando credenciais valiosas para profissionais que buscam validação internacional e acesso a redes globais de conhecimento e prática [[14]]. A obtenção de uma certificação AASECT, embora exigente, demonstra um compromisso com os mais altos padrões de competência e ética na área. Independentemente do caminho escolhido, a supervisão clínica é um componente essencial para o desenvolvimento profissional. Embora alguns programas ofereçam suporte dentro de sua plataforma, a supervisão formal e independente é crucial para o desenvolvimento de competências clínicas, reflexão sobre a prática e gestão de casos complexos [[24]]. A formação contínua também é vital, dada a natureza rápida da mudança na pesquisa e nas melhores práticas em saúde sexual. Participar de congressos, workshops e cursos de atualização é fundamental para manter-se relevante e eficaz. Em suma, a formação para o sexólogo clínico no Brasil é um processo autodirigido que exige discernimento, investimento contínuo e um compromisso com a excelência para navegar na complexidade da sexualidade humana e fornecer um cuidado de alta qualidade.

  

| Programa / Abordagem | Instituição / Desenvolvedor | Características Principais |

| :--- | :--- | :--- |

| **Terapia Cognitiva Sexual (TCS)** | Dr. Aline Sardinha | Modelo estruturado, baseado em evidências, 15 módulos, foco em bio-psico-social.  |

| **Sexologia Somatica (ILASS)** | ILASS | Certificação em Sexologia Corporal e Educadora Somaética Sexológica, reconhecimento internacional. [[13]] |

| **Terapia Sexual e de Casais** | Universidade ISEP | Especialização com foco em avaliação, intervenção, ética e pesquisa. [[50]] |

| **Curso Livre em Sexologia Humana** | Instituto GAIO | Programa de 600 horas, aberto a qualquer graduado, qualifica para abrir clínica. [[48]] |

| **Certificação AASECT** | AASECT | Padrão de excelência internacional, reconhecido globalmente. [[15]] |

| **Sexual Health Alliance (SHA)** | SHA | Programas de certificação e educação contínua alinhados com AASECT. [[14]] |

| **Formação em Sexologia e Educação Sexual** | Escola Premium | Curso livre gratuito, com certificação válida em todo o Brasil. [[27]] |

  

## Oportunidades Estratégicas: Teleterapia e Nichos de Mercado Emergentes

  

Diante dos desafios estruturais e culturais, surgem oportunidades estratégicas claras para quem ingressa no mercado da psicoterapia sexual no Brasil, com a teleterapia e a especialização em nichos de mercado representando as frentes mais transformadoras. A teleterapia, em particular, emerge como a oportunidade mais significativa para ampliar o alcance, otimizar recursos e superar as barreiras geográficas e financeiras. A regulamentação para esta prática está sólida e consolidada, iniciando com a Lei nº 14.510/2022 que autorizou formalmente a telehealth no Brasil, seguida pelas resoluções específicas de cada conselho profissional, como a CFP nº 11/2018 para a psicologia [[56,90]]. Após o pico da pandemia, a preferência por consultas online se solidificou, com a telemedicina se tornando a segunda especialidade mais procurada no país, atrás apenas da medicina geral [[59]]. O mercado de teleconsulta no Brasil está projetado para ultrapassar 1 bilhão de dólares até 2026, impulsionado por altas taxas de penetração de internet e smartphones [[59,81]]. Para um novo profissional, adotar um modelo híbrido (presencial e online) desde o início é uma estratégia inteligente. Ele permite atender clientes de todo o Brasil, superando as barreiras geográficas e permitindo que concentre sua clientela em regiões de maior poder aquisitivo [[82]]. Além disso, a teleterapia pode reduzir custos operacionais fixos, como aluguel de salas, e oferecer maior conveniência para os clientes, o que pode atrair um público mais amplo e diversificado [[58]].

  

A viabilidade econômica desta abordagem é validada por estudos que demonstram sua eficiência. Uma análise de custo-benefício da teledermatologia em Santa Catarina mostrou que o serviço era economicamente superior à assistência convencional, gerando economia por paciente [[71]]. Outro estudo concluiu que sistemas de gestão de remoção remota são dominantes (mais eficazes e menos custosas) em 83,7% dos casos analisados, economizando centenas de dólares por cada remoção desnecessária evitada [[80]]. Esses resultados reforçam a sustentabilidade financeira de modelos de negócio baseados em telehealth, posicionando a teleterapia não apenas como uma alternativa conveniente, mas como uma solução economicamente vantajosa. A adoção de plataformas digitais também abre novas possibilidades de marketing e construção de marca, permitindo que o profissional se torne visível para uma audiência nacional através de canais online, conteúdo educativo e parcerias com plataformas que conectam pacientes a terapeutas, como o TherapyRoute [[63]].

  

Paralelamente à revolução tecnológica, a especialização em nichos de mercado emergentes representa uma estratégia crucial para diferenciar-se em um campo competitivo. Em vez de oferecer um serviço genérico de ""clínico sexual"", o sucesso virá da expertise em áreas com alta demanda e menor saturação. Uma área de alta necessidade é a terapia para sobreviventes de trauma sexual e doméstico. Intervenções baseadas em Terapia Cognitivo-Comportamental (TCC) demonstraram eficácia em reduzir sintomas de Transtorno de Estresse Pós-Traumático (TEPT) e depressão a longo prazo, além de aumentar a autoestima e a satisfação com a vida [[47]]. Oferecer um espaço terapêutico seguro e especializado para processar traumas é um serviço altamente valorizado e com grande impacto positivo. Outro nicho promissor é a terapia afirmativa para a comunidade LGBTQIA+. Com a crescente visibilidade e necessidade de apoio, a demanda por terapeutas que entendam as nuances do ""stress de minoria"" está em franca expansão [[44]]. A terapia afirmativa visa mitigar os impactos negativos do preconceito, reduzindo significativamente as taxas de depressão e ansiedade em populações vulneráveis e aumentando a autoestima sexual [[25,53]].

  

Outras áreas de oportunidade incluem a terapia de casal focada em sexualidade, que aborda problemas de comunicação e desejo discrepante, dois dos principais motivos para busca de terapia de casal [[25]]. Oferecer ferramentas para que casais renovem a intimidade e resolvam conflitos sexuais é um serviço altamente procurado. Além disso, abordagens terapêuticas modernas, como a terapia corporal (somatica) e a sexual mindfulness, representam tendências emergentes que podem atrair clientes buscando soluções que vão além da conversação tradicional, focando na reeducação neurológica e na reativação de circuitos cerebrais associados ao prazer e à excitação [[24,25]]. A combinação de um modelo de negócio baseado em teleterapia com uma especialização em um ou mais desses nichos estratégicos pode posicionar um novo profissional para capitalizar o enorme potencial do mercado de saúde sexual no Brasil, oferecendo um serviço essencial, moderno e transformador para uma população que precisa urgentemente de ajuda.

  

## Conclusão e Recomendações Estratégicas para a Entrada no Mercado

  

Em síntese, o cenário da psicoterapia sexual no Brasil apresenta um quadro complexo e paradoxal: por um lado, um mercado vasto e subatendido, impulsionado por uma alta prevalência de disfunções sexuais e uma demanda latente massiva; por outro, um ecossistema profissional marcado por uma liberdade regulatória, mas guiado por um rigoroso código de ética e por desafios culturais e estruturais profundos. Para um profissional pós-graduado que busca iniciar a prática clínica, este ambiente oferece oportunidades significativas, desde que navegado com uma estratégia informada, ética e adaptativa. A análise aprofundada revela que o sucesso não dependerá de encontrar uma brecha invisível no mercado, mas sim de construir uma prática robusta que aborde diretamente as barreiras existentes, aproveite as inovações tecnológicas e se especialize em áreas de alta necessidade clínica.

  

A primeira recomendação estratégica é a **investimento prioritário em formação contínua e especialização de alta qualidade**. Dada a ausência de um único caminho de formação oficial, o profissional deve selecionar criteriosamente um programa de pós-graduação (lato sensu ou stricto sensu) ou um treinamento intensivo que ofereça uma base teórica sólida, conteúdo prático, supervisão clínica regular e um currículo abrangente. A consideração de certificações internacionais, como as da AASECT, pode agregar legitimidade e acesso a redes globais de conhecimento, elevando a credibilidade profissional [[14,15]]. A formação deve ir além da técnica, focando na autoconsciência do terapeuta para lidar com suas próprias crenças e inconscientemente, especialmente diante de questões sensíveis como religião e sexualidade [[41,54]].

  

A segunda recomendação é a **adoção de um modelo de negócio híbrido desde o início, com forte ênfase na teleterapia**. A regulamentação para telehealth no Brasil está madura e segura, criando um ambiente propício para a expansão digital [[56,90]]. A teleterapia permite superar as barreiras geográficas, atender a uma clientela nacional e reduzir custos operacionais fixos [[82]]. A crescente preferência dos pacientes por consultas online valida a viabilidade e a demanda por este modelo de prestação de serviços [[59]]. Um modelo híbrido, que combina sessões online com atendimentos presenciais, oferece flexibilidade e maximiza a eficiência, permitindo que o profissional otimize seu tempo e recursos.

  

A terceira recomendação é a **definição de um nicho terapêutico claro**. Em vez de competir em um mercado genérico, o profissional deve especializar-se em áreas com alta demanda e menor saturação. Terapias focadas em trauma sexual, terapia afirmativa para a comunidade LGBTQIA+ e terapia de casal focada em sexualidade são exemplos de nichos com alto potencial de impacto e demanda [[25,44,47]]. A especialização permite construir uma reputação de expertise, atrair clientes qualificados e oferecer um nível de cuidado mais profundo e eficaz.

  

A quarta e última recomendação é a **construção de uma identidade profissional baseada na ética, na confidencialidade e na abordagem afirmativa**. A comunicação e o marketing devem enfatizar a natureza sem julgamentos do espaço terapêutico, a confidencialidade absoluta e a abordagem cientificamente fundamentada, alinhada com os princípios da Resolução CFP nº 01/1999 [[16,22]]. Isso constrói confiança com os potenciais clientes, diferencia a prática de concepções errôneas e estigmatizantes e posiciona o terapeuta como um aliado confiável na jornada de descoberta e cura sexual do indivíduo ou casal. Ao integrar essas estratégias, o novo profissional estará bem equipado para navegar no dinâmico mercado brasileiro e contribuir de forma significativa para a saúde sexual e o bem-estar de sua clientela.",tool-note,2025-11-13T22:20,2025-12-06T15:18,"brazil, business-model, career-planning, clinical-practice, cognitive-sexual-therapy, cultural-sensitivity, diversity-inclusion, expert-aline-sardinha, knowledge, market-analysis, mental-health, note, patient-care, professional-development, psychotherapy, sexology, sexual-therapy, training",,3,md,"{""synced_from"": ""/Users/paulorezende/Documents/Personal_AI_powerhouse updated/personal-ai-space/knowledge/notes/Qwen O Ecossistema da Psicoterapia Sexual no Brasil.md""}"
sync_02e24a5dc1a30131,Server | OpenCode,"# Server | OpenCode

## Page 1

Server
Interact with opencode server over HTTP.
Interact with opencode server over HTTP.
The opencode serve command runs a headless HTTP server that exposes an OpenAPI endpoint that an opencode client
can use.
opencode serve [--port <number>] [--hostname <string>] [--cors <origin>]
Flag Description Default
--port Port to listen on 4096
--hostname Hostname to listen on 127.0.0.1
--mdns Enable mDNS discovery false
--mdns-domain Custom domain name for mDNS service opencode.local
--cors Additional browser origins to allow []
--cors can be passed multiple times:
opencode serve --cors http://localhost:5173 --cors https://app.example.com
Set OPENCODE_SERVER_PASSWORD to protect the server with HTTP basic auth. The username defaults to opencode, or set
OPENCODE_SERVER_USERNAME to override it. This applies to both opencode serve and opencode web.
OPENCODE_SERVER_PASSWORD=your-password opencode serve
When you run opencode it starts a TUI and a server. Where the TUI is the client that talks to the server. The server exposes
an OpenAPI 3.1 spec endpoint. This endpoint is also used to generate an SDK.
Tip
Use the opencode server to interact with opencode programmatically.
This architecture lets opencode support multiple clients and allows you to interact with opencode programmatically.
You can run opencode serve to start a standalone server. If you have the opencode TUI running, opencode serve will
start a new server.
When you start the TUI it randomly assigns a port and hostname. You can instead pass in the --hostname and --port flags.
Then use this to connect to its server.
The /tui endpoint can be used to drive the TUI through the server. For example, you can prefill or run a prompt. This setup
is used by the OpenCode IDE plugins.
The server publishes an OpenAPI 3.1 spec that can be viewed at:
http://<hostname>:<port>/doc
For example, http://localhost:4096/doc. Use the spec to generate clients or inspect request and response types. Or view
it in a Swagger explorer.
The opencode server exposes the following APIs.
Method Path Description Response
GET /global/health Get server health and version { healthy: true, version: string }
GET /global/event Get global events (SSE stream) Event stream
Method Path Description Response

---

## Page 2

GET /project List all projects Project[]
GET /project/current Get the current project Project
Method Path Description Response
GET /path Get the current path Path
GET /vcs Get VCS info for the current project VcsInfo
Method Path Description Response
POST /instance/dispose Dispose the current instance boolean
Method Path Description Response
GET /config Get config info Config
PATCH /config Update config Config
List providers and default { providers: Provider[], default: { [key: string]:
GET /config/providers
models string } }
Method Path Description Response
{ all: Provider[], default: {...}, connected:
GET /provider List all providers
string[] }
Get provider authentication
GET /provider/auth { [providerID: string]: ProviderAuthMethod[] }
methods
Authorize a provider using
POST /provider/{id}/oauth/authorize ProviderAuthAuthorization
OAuth
Handle OAuth callback for a
POST /provider/{id}/oauth/callback boolean
provider
Method Path Description Notes
GET /session List all sessions Returns Session[]
body: { parentID?, title? }, returns
POST /session Create a new session
Session
Get session status for all Returns { [sessionID: string]:
GET /session/status
sessions SessionStatus }
GET /session/:id Get session details Returns Session
Delete a session and all
DELETE /session/:id Returns boolean
its data
Update session
PATCH /session/:id body: { title? }, returns Session
properties
Get a session’s child
GET /session/:id/children Returns Session[]
sessions
Get the todo list for a
GET /session/:id/todo Returns Todo[]
session
Analyze app and create body: { messageID, providerID,
POST /session/:id/init
AGENTS.md modelID }, returns boolean
Fork an existing session
POST /session/:id/fork body: { messageID? }, returns Session
at a message
POST /session/:id/abort Abort a running session Returns boolean
POST /session/:id/share Share a session Returns Session
DELETE /session/:id/share Unshare a session Returns Session
Get the diff for this
GET /session/:id/diff query: messageID?, returns FileDiff[]
session
body: { providerID, modelID }, returns
POST /session/:id/summarize Summarize the session
boolean
body: { messageID, partID? }, returns
POST /session/:id/revert Revert a message
boolean
Restore all reverted
POST /session/:id/unrevert Returns boolean
messages
Respond to a permission body: { response, remember? }, returns
POST /session/:id/permissions/:permissionID
request boolean

---

## Page 3

Method Path Description Notes
List messages in a
GET /session/:id/message query: limit?, returns { info: Message, parts: Part[]}[]
session
Send a message and body: { messageID?, model?, agent?, noReply?, system?,
POST /session/:id/message
wait for response tools?, parts }, returns { info: Message, parts: Part[]}
GET /session/:id/message/:messageID Get message details Returns { info: Message, parts: Part[]}
Send a message
POST /session/:id/prompt_async asynchronously (no body: same as /session/:id/message, returns 204 No Content
wait)
Execute a slash body: { messageID?, agent?, model?, command, arguments
POST /session/:id/command
command }, returns { info: Message, parts: Part[]}
Run a shell body: { agent, model?, command }, returns { info:
POST /session/:id/shell
command Message, parts: Part[]}
Method Path Description Response
GET /command List all commands Command[]
Method Path Description Response
/find?pattern=
Array of match objects with path, lines, line_number,
GET Search for text in files
<pat> absolute_offset, submatches
Find files and directories
/find/file?
GET string[] (paths)
query=<q> by name
/find/symbol?
GET Find workspace symbols Symbol[]
query=<q>
/file?path=
GET List files and directories FileNode[]
<path>
/file/content?
GET Read a file FileContent
path=<p>
Get status for tracked
GET /file/status File[]
files
/find/file query parameters
query (required) — search string (fuzzy match)
type (optional) — limit results to ""file"" or ""directory""
directory (optional) — override the project root for the search
limit (optional) — max results (1–200)
dirs (optional) — legacy flag (""false"" returns only files)
Method Path Description Response
GET /experimental/tool/ids List all tool IDs ToolIDs
GET /experimental/tool?provider=<p>&model=<m> List tools with JSON schemas for a model ToolList
Method Path Description Response
GET /lsp Get LSP server status LSPStatus[]
GET /formatter Get formatter status FormatterStatus[]
GET /mcp Get MCP server status { [name: string]: MCPStatus }
POST /mcp Add MCP server dynamically body: { name, config }, returns MCP status object
Method Path Description Response
GET /agent List all available agents Agent[]
Method Path Description Response
POST /log Write log entry. Body: { service, level, message, extra? } boolean
Method Path Description Response
POST /tui/append-prompt Append text to the prompt boolean
POST /tui/open-help Open the help dialog boolean

---

## Page 4

POST /tui/open-sessions Open the session selector boolean
POST /tui/open-themes Open the theme selector boolean
POST /tui/open-models Open the model selector boolean
POST /tui/submit-prompt Submit the current prompt boolean
POST /tui/clear-prompt Clear the prompt boolean
POST /tui/execute-command Execute a command ({ command }) boolean
POST /tui/show-toast Show toast ({ title?, message, variant }) boolean
GET /tui/control/next Wait for the next control request Control request object
POST /tui/control/response Respond to a control request ({ body }) boolean
Method Path Description Response
PUT /auth/:id Set authentication credentials. Body must match provider schema boolean
Method Path Description Response
GET /event Server-sent events stream. First event is server.connected, then bus events Server-sent events stream
Method Path Description Response
GET /doc OpenAPI 3.1 specification HTML page with OpenAPI spec",note,2026-05-11T19:47,2026-05-11T19:47,,,3,md,"{""synced_from"": ""/Users/paulorezende/Documents/Personal_AI_powerhouse updated/personal-ai-space/knowledge/notes/Server | OpenCode.md""}"
